# bM_z1 bM_z2 bM_z3 bM_1 sM_z1 sM_z2 sM_z3 sM_1 corr_len alpha_SZ_0 X_comp0_z logc opt_comp1_0 z_offset_0 alpha_X_z opt_comp0_0 A_7 sigma_z A_5 A_4 A_3 A_2 A_1 A_0 A_inf C_lam SZ_comp0_lam delta_shear_bias alpha_NLshear A_9 X_comp1_lam Blambda A_lam SZ_comp1_0 SigmaCrit SZ_comp0_z A_8 SZ_comp0_0 alpha_SZ_z X_comp0_lam alpha_SZ_lam opt_comp0_lam opt_comp1_lam A_6 Sigma_crit_78 X_comp1_0 B_lam opt_comp0_z X_comp0_0 lnsigma_lam opt_comp1_z z_offset_z alpha_opt_z alpha_X_0 SZ_comp1_lam X_comp1_z sigma_0 alpha_opt_0 kappa_SPT alpha_opt_lam alpha_X_lam Sigma_crit_25 Sigma_crit_47 SZ_comp1_z 
-1.991428088943044544e-02 -6.807706183813544421e-03 -9.961077554876494183e-03 1.030572434563351347e+00 -3.118260577469492922e+00 -3.057602124953770151e+00 -2.722842422200142387e+00 -1.019616436959559780e-01 6.688139373816709421e-02 8.795600000000000085e-01 0.000000000000000000e+00 6.087037778795022502e-01 9.651500000000000357e-02 3.892059765943496619e-02 0.000000000000000000e+00 2.718500000000000083e-02 -1.981480909575241478e+00 -8.033340800906323131e-02 -3.807137055554737359e-01 5.864909836959993905e-01 1.835667478574885547e-01 5.075285290333071686e-02 9.328190144475653200e-01 -2.784780454565685126e+00 -3.000000000000000000e+00 4.490391873672326950e-01 0.000000000000000000e+00 -2.457669601482748156e-02 9.052638477532387595e-01 -5.793016488227817895e+00 0.000000000000000000e+00 6.935591457693318640e-01 6.318107594055058485e+01 2.972100000000000089e-02 5.269521499686546484e+00 0.000000000000000000e+00 3.165884109578211092e+00 9.631000000000000671e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.725137059831760578e+00 1.537623389750232050e+01 7.558800000000000241e-02 1.151442866253089115e+00 0.000000000000000000e+00 1.983499999999999847e-02 -9.275563354615780076e-01 0.000000000000000000e+00 -1.968426508891929216e-01 0.000000000000000000e+00 9.966000000000000414e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.094548751278189680e-02 8.041099999999999914e-01 9.737099999999999644e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.269521499686546484e+00 6.346783729320300438e+00 0.000000000000000000e+00
-7.073961696839950464e-02 -7.199078114354551250e-02 -4.513635614696372145e-02 1.036193726247146785e+00 -3.146513225404738101e+00 -3.103247788614631908e+00 -2.797567152463539042e+00 -8.950700627602520276e-02 7.061638589915614217e-02 9.422300000000000120e-01 0.000000000000000000e+00 6.302189550883803282e-01 6.483500000000000374e-02 3.954189141669453567e-02 0.000000000000000000e+00 9.504900000000000154e-03 -1.881192802459989988e+00 -8.330277223640780715e-02 -4.996224852933845995e-01 6.138576523967936849e-01 1.533570429540307145e-01 7.022232713552511996e-03 1.148591126821462804e+00 -2.907595948222400750e+00 -3.000000000000000000e+00 6.235466183810560725e-01 0.000000000000000000e+00 -3.555978605790954816e-02 6.870540988305094965e-01 -4.355478012934923981e+00 0.000000000000000000e+00 6.736924574202305394e-01 8.856133912630937743e+01 1.543299999999999950e-01 5.394396863715315682e+00 0.000000000000000000e+00 2.612867994822373419e+00 1.719499999999999848e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.811232928226546468e+00 1.607754283816711194e+01 1.193999999999999923e-02 1.041298533609090526e+00 0.000000000000000000e+00 2.373000000000000109e-02 -9.676220741798217118e-01 0.000000000000000000e+00 -1.971002812849698416e-01 0.000000000000000000e+00 9.719799999999999551e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.052598719283800277e-02 6.256699999999999484e-01 9.401899999999999702e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.394396863715315682e+00 6.618393613358878547e+00 0.000000000000000000e+00
-2.564357566617727138e-02 -2.096125414165013814e-02 -2.343025511938291033e-02 1.026689165711661023e+00 -3.191908097870330252e+00 -3.099784149779063025e+00 -2.721240840126246230e+00 -4.557417809124938990e-02 7.008755481430387069e-02 6.921599999999999975e-01 0.000000000000000000e+00 6.254208312983857709e-01 9.568100000000000216e-02 3.961060817375909593e-02 0.000000000000000000e+00 2.317699999999999969e-02 -1.806745691255134512e+00 -9.046769669787432799e-02 -3.013946669777371468e-01 5.369070376847253634e-01 1.472870414402439321e-01 9.213723672529422482e-02 9.580845216442721579e-01 -2.635553147231017412e+00 -3.000000000000000000e+00 5.087328695587312044e-02 0.000000000000000000e+00 -2.571153382292168388e-02 1.045285957076609318e+00 -4.521356934968399521e+00 0.000000000000000000e+00 6.875690688509710213e-01 8.057218378061283204e+01 3.728999999999999676e-02 5.297461038726743787e+00 0.000000000000000000e+00 2.675070560349070092e+00 3.121899999999999935e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.566726194318467824e+00 1.542159687010769353e+01 1.308600000000000041e-01 1.099900745119172241e+00 0.000000000000000000e+00 2.821299999999999850e-02 -1.447461053276555942e+00 0.000000000000000000e+00 -2.044553377347252954e-01 0.000000000000000000e+00 9.970200000000000173e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.074413208719904977e-02 8.184700000000000308e-01 1.116000000000000103e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.297461038726743787e+00 6.457416289804172926e+00 0.000000000000000000e+00
-4.738429696848530520e-02 -5.262283408342253999e-02 -1.256588830055552497e-01 1.012282884773150649e+00 -3.229950077904211181e+00 -3.140187902130008979e+00 -2.716869295534229067e+00 -1.988584428860923348e-02 6.544254303192692523e-02 9.642300000000000315e-01 0.000000000000000000e+00 6.072834722498128279e-01 7.554600000000000204e-02 3.858110003722165643e-02 0.000000000000000000e+00 2.706400000000000125e-02 -1.626007727277747561e+00 -8.329245587135537809e-02 -2.055402692114953467e-01 5.307860502075117948e-01 1.865465630021915233e-01 1.266673852153152313e-01 8.488871962118433867e-01 -2.702052508342601467e+00 -3.000000000000000000e+00 2.371133018021612249e-01 0.000000000000000000e+00 -3.598503459970892049e-02 6.497885645163616886e-01 -5.993161500026440436e+00 0.000000000000000000e+00 6.618140481142967824e-01 7.497761358818434019e+01 1.398500000000000021e-01 5.358613827965934995e+00 0.000000000000000000e+00 3.010947280816509419e+00 1.333299999999999937e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.446168427102425325e+00 1.635884324020578262e+01 4.384099999999999803e-02 1.058543312869303588e+00 0.000000000000000000e+00 1.667700000000000085e-02 -6.537466729135422705e-01 0.000000000000000000e+00 -2.040519150209022525e-01 0.000000000000000000e+00 9.691499999999999559e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.109336453845734927e-02 7.749599999999999822e-01 8.867599999999999927e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.358613827965934995e+00 6.509494459027855839e+00 0.000000000000000000e+00
-3.686824440586798646e-02 -6.140306525169147989e-02 -8.060298674677572606e-02 1.023952715482877140e+00 -3.111751247423502509e+00 -3.055388605730677831e+00 -2.642263310961286304e+00 -1.358672143578603941e-01 7.275134217056354602e-02 9.414299999999999891e-01 0.000000000000000000e+00 6.037445119147737405e-01 1.064699999999999952e-01 3.866225280495403510e-02 0.000000000000000000e+00 1.860200000000000048e-02 -2.156840315172786848e+00 -8.697591739775339947e-02 -6.315401983875998937e-01 7.567089292203132977e-01 3.124973726545784980e-02 3.404920393302938997e-02 1.200587087971177302e+00 -2.895164652808964068e+00 -3.000000000000000000e+00 -3.184200165193085685e-01 0.000000000000000000e+00 -2.365427757673477238e-02 7.329368604261587983e-01 -4.275018130848275533e+00 0.000000000000000000e+00 6.740140554596992795e-01 7.718037665768929401e+01 2.266900000000000165e-02 5.380009011902576077e+00 0.000000000000000000e+00 2.923993810736358334e+00 1.216800000000000000e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.953778097890722210e+00 1.607323677815127283e+01 4.090699999999999892e-02 1.030292215941732925e+00 0.000000000000000000e+00 2.637199999999999961e-02 -8.455158889824089252e-01 0.000000000000000000e+00 -2.032251842267108199e-01 0.000000000000000000e+00 9.339600000000000124e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.026485238677109890e-02 7.971500000000000252e-01 9.926300000000000123e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.380009011902576077e+00 6.630602971746712093e+00 0.000000000000000000e+00
-2.925692847077348072e-02 -1.811163594684196340e-02 4.500333053079455525e-02 1.036896016739891957e+00 -3.070887540216410194e+00 -3.105708394186132981e+00 -2.781677865487624857e+00 -1.040411061789210390e-01 7.333737469125665986e-02 8.945699999999999763e-01 0.000000000000000000e+00 6.276483736802901392e-01 6.873300000000000243e-02 3.895032284490708430e-02 0.000000000000000000e+00 7.341600000000000209e-03 -1.552578586496111024e+00 -8.968412376467610470e-02 -3.020239099410649830e-01 3.895399985258887199e-01 3.917534980763774932e-01 -3.284756878465548424e-01 1.566829472593836314e+00 -3.195931090851384049e+00 -3.000000000000000000e+00 3.317526604936725798e-01 0.000000000000000000e+00 -2.832001215646895442e-02 1.207941410344004707e+00 -3.186140437870396802e+00 0.000000000000000000e+00 6.671706011317715124e-01 7.699117152219497484e+01 1.006100000000000050e-01 5.303574685547180145e+00 0.000000000000000000e+00 1.943044910911530421e+00 2.114200000000000107e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.533771645860549038e+00 1.490113802172090907e+01 1.772900000000000170e-02 1.023709579581046691e+00 0.000000000000000000e+00 2.561799999999999841e-02 -1.032903130759541321e+00 0.000000000000000000e+00 -2.035603149799367628e-01 0.000000000000000000e+00 8.677899999999999503e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.032481922757941928e-02 7.405699999999999505e-01 9.220899999999999652e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.303574685547180145e+00 6.433612629027577690e+00 0.000000000000000000e+00
-3.981323376619184951e-02 -6.109786476688442575e-02 -2.110850261919792470e-01 1.020509735132220541e+00 -3.077435139512045836e+00 -3.073801038045865130e+00 -2.693473411246949833e+00 -9.436297601509777144e-02 6.795354272698583831e-02 9.831800000000000539e-01 0.000000000000000000e+00 6.215122747571609763e-01 1.148200000000000054e-01 3.852702959593212045e-02 0.000000000000000000e+00 2.318100000000000022e-02 -1.727405555820816785e+00 -7.301114667176637762e-02 -2.459811215883989377e-01 4.630559879826902647e-01 3.058774146827789586e-01 -1.139355342793941794e-01 1.153656984876454628e+00 -2.968705474266490008e+00 -3.000000000000000000e+00 9.033385630265180488e-01 0.000000000000000000e+00 -2.888666549469653955e-02 3.059972380285146953e-01 -4.164243481940493652e+00 0.000000000000000000e+00 6.663873162243354464e-01 7.411639435017545452e+01 5.243400000000000144e-02 5.363293184730872021e+00 0.000000000000000000e+00 2.467376705059813435e+00 1.850299999999999861e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.597081459070216924e+00 1.760204944631215440e+01 2.263799999999999840e-02 8.606427483023080249e-01 0.000000000000000000e+00 2.178499999999999881e-02 -1.696368904367343555e+00 0.000000000000000000e+00 -1.938225849151622160e-01 0.000000000000000000e+00 9.214299999999999713e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.045774349555985527e-02 8.470800000000000551e-01 9.152799999999999825e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.363293184730872021e+00 6.579103121239331387e+00 0.000000000000000000e+00
-5.395413407781812602e-03 1.518526120191274545e-03 1.175240534236400916e-03 1.027228210193730895e+00 -3.076058523131109723e+00 -3.138773735346105376e+00 -2.713500083366335414e+00 -1.047505047091303321e-01 7.089159714847170779e-02 7.425100000000000033e-01 0.000000000000000000e+00 6.085422992489631921e-01 9.790300000000000391e-02 3.902520068477170756e-02 0.000000000000000000e+00 1.770299999999999999e-02 -1.870306245079711438e+00 -8.506527492298106286e-02 -3.731562992447938765e-01 5.804415689278498158e-01 1.194329546400796915e-01 6.534072396569359786e-02 1.042880038777741714e+00 -2.764209804931290648e+00 -3.000000000000000000e+00 -1.760249509278432045e-01 0.000000000000000000e+00 -2.463468205785734888e-02 8.631210691208482944e-01 -4.520840303447515751e+00 0.000000000000000000e+00 6.866287263054441370e-01 7.269583286331935312e+01 3.273999999999999827e-02 5.273837083871688591e+00 0.000000000000000000e+00 2.802162942006946711e+00 5.547800000000000301e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.655676386774543429e+00 1.518375892313005870e+01 3.099500000000000172e-02 1.095519596406692608e+00 0.000000000000000000e+00 2.118499999999999897e-02 -2.461014283282378479e+00 0.000000000000000000e+00 -2.003913945932316309e-01 0.000000000000000000e+00 7.561200000000000143e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.073838683481446288e-02 8.278499999999999748e-01 1.007300000000000084e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.273837083871688591e+00 6.355026410334931875e+00 0.000000000000000000e+00
-3.195705222412429519e-02 -3.141847936151195148e-02 -4.833543688707695601e-02 1.031752136875448089e+00 -3.162073347716053640e+00 -3.043426734009050616e+00 -2.739540178033711193e+00 -1.221779821443086944e-01 6.784720450036868522e-02 7.406199999999999450e-01 0.000000000000000000e+00 6.251973899086310515e-01 1.113900000000000029e-01 3.848923243906124392e-02 0.000000000000000000e+00 2.353399999999999936e-02 -1.395451174191866039e+00 -8.534548435386382637e-02 -2.314088899462185822e-01 5.118183159088965928e-01 2.036776586249287313e-01 5.571824818987528016e-02 9.535548224006036300e-01 -2.780646363897728790e+00 -3.000000000000000000e+00 8.225595347012519820e-01 0.000000000000000000e+00 -2.831977169076571599e-02 1.033851216429857223e+00 -4.540196257046330786e+00 0.000000000000000000e+00 6.803551649801898860e-01 8.903138424180298216e+01 3.310099999999999848e-03 5.306413122912857716e+00 0.000000000000000000e+00 2.296236322276945518e+00 1.382800000000000001e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.372033429469569965e+00 1.579420303629171052e+01 8.538600000000000356e-02 1.040378478787139294e+00 0.000000000000000000e+00 2.340300000000000019e-02 -2.561814459864680593e+00 0.000000000000000000e+00 -1.941937190691777615e-01 0.000000000000000000e+00 8.845699999999999674e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.954526518653244616e-02 8.321399999999999908e-01 1.041199999999999903e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.306413122912857716e+00 6.455065739273942782e+00 0.000000000000000000e+00
-4.027748708832369628e-02 -5.765295137817137011e-02 -7.460158436638567037e-02 1.025376390668522042e+00 -3.175980773053919570e+00 -3.118258238572984009e+00 -2.643808249758392570e+00 -5.465625225626055683e-02 7.203235488922780927e-02 8.343699999999999450e-01 0.000000000000000000e+00 6.265208514080505831e-01 9.941600000000000437e-02 3.933940908954723648e-02 0.000000000000000000e+00 1.715699999999999864e-02 -1.682560458668414860e+00 -8.631206257794118986e-02 -2.874518734289916999e-01 4.573352877734806476e-01 2.898635293336028762e-01 -2.206624783265057899e-01 1.435683074797535541e+00 -3.198013317188413751e+00 -3.000000000000000000e+00 1.449310647629800941e-01 0.000000000000000000e+00 -1.962943616988865880e-02 3.628880218104169608e-01 -4.377726845470579775e+00 0.000000000000000000e+00 7.013625364501273607e-01 7.566413060151697323e+01 5.080300000000000094e-02 5.431691101979197356e+00 0.000000000000000000e+00 2.611163835598416583e+00 1.440400000000000100e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.544956901336042243e+00 1.639709490062954700e+01 5.895299999999999846e-02 1.020080723624060548e+00 0.000000000000000000e+00 2.682999999999999968e-02 -7.326895178514707396e-01 0.000000000000000000e+00 -1.957760321235714474e-01 0.000000000000000000e+00 9.880999999999999783e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.998145071237483528e-02 7.855799999999999450e-01 9.997399999999999620e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.431691101979197356e+00 6.679765404079499369e+00 0.000000000000000000e+00
-6.337829964214507228e-02 -7.193609571092475508e-02 -9.353883161131550106e-02 1.026950761762148501e+00 -3.120335258736592010e+00 -3.088893322487975546e+00 -2.755254610312266816e+00 -1.235958669001145926e-01 7.116151834088024764e-02 9.118500000000000494e-01 0.000000000000000000e+00 6.200858016644087423e-01 1.047099999999999975e-01 3.975588530639143081e-02 0.000000000000000000e+00 2.501799999999999857e-02 -1.936824481715404112e+00 -8.490899742864069233e-02 -5.679556620782768572e-01 7.277624783844145462e-01 5.889852954218288694e-02 1.047954107812835989e-01 1.009764638194708963e+00 -2.683855617758527323e+00 -3.000000000000000000e+00 1.365232338140248969e-01 0.000000000000000000e+00 -2.588819583697754556e-02 6.262132205094398385e-01 -4.509618818065139756e+00 0.000000000000000000e+00 6.730081684481055149e-01 7.842836763220566354e+01 5.907500000000000251e-02 5.412058155405990334e+00 0.000000000000000000e+00 2.778220843992377898e+00 1.628699999999999939e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.836043658296623970e+00 1.634120932166603879e+01 9.561600000000000654e-02 1.115283045304249709e+00 0.000000000000000000e+00 2.067400000000000140e-02 -1.495735256091717202e+00 0.000000000000000000e+00 -1.952215940818030071e-01 0.000000000000000000e+00 9.616200000000000303e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.106470519023448174e-02 8.414000000000000368e-01 7.719300000000000050e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.412058155405990334e+00 6.648261868875802172e+00 0.000000000000000000e+00
